title,pages,author,reviews,rating,ku,price,blurb,url,category,rank,category,rank,category,rank
Katharina Ledermacher - Die Schuld an meinen Händen Kindle Edition,0,Bernd Teuber,0,0.0,0,0.0,"Die siebzehnj&#xe4;hrige Jenny Kr&#xf6;hmer wird beschuldigt, ihren Ex-Freund Michael Reuter niedergeschlagen und im Summter See ertr&#xe4;nkt zu haben. Ihre Mutter glaubt jedoch nicht, dass Jenny eine M&#xf6;rderin ist. Deshalb engagiert sie Katharina Ledermacher, um die Wahrheit herauszufinden. Bei ihren Nachforschungen st&#xf6;&#xdf;t die Detektivin auf einige Ungereimtheiten. Hat die Polizei Beweise unterschlagen? Starb Michael vielleicht durch jemand anderen? ",https://www.amazon.de/dp/B07CMDGJT2
Schlüssel 17: Thriller (Tom Babylon-Serie) Kindle Edition,513,Marc Raabe,151,4.6,0,12.99,"In der Kuppel des Berliner Doms h&#xe4;ngt eine grausam zugerichtete Tote mit schwarzen Fl&#xfc;geln: Es ist die prominente Dompfarrerin Dr. Brigitte Riss. Um den Hals tr&#xe4;gt sie einen Schl&#xfc;ssel. In den Griff ist die Zahl 17 geritzt. Tom Babylon vom LKA will diesen Fall um jeden Preis. Denn mit diesem Schl&#xfc;ssel verschwand vor vielen Jahren seine kleine Schwester Viola. Doch Tom bekommt eine unliebsame Partnerin f&#xfc;r die Ermittlungen. Die Psychologin Sita Johanns fragt sich schon bald, wer in diesem Fall mehr zu verbergen hat: Tom oder der M&#xf6;rder, der sie beide erbarmungslos vor sich hertreibt. ",https://www.amazon.de/dp/B071NRVG91,Kindle-Shop > eBooks > Krimis & Thriller > Thriller > Spionage,4,Kindle-Shop > eBooks > Krimis & Thriller > Detektivromane > Hardboiled-Krimis,16
Bienchen summ herum: Der zweite Fall von Kommissar Damrongchai Hägle Kindle Edition,288,Helena Kugele,0,0.0,0,3.99,Wer hat die Biene im Kleingeld versteckt und ist schuld am Mord des Biobauern mit der Bienenstichallergie? Im zweiten Schwarzwald Krimi mit Damrongchai H&#xe4;gle und seinem Kollegen Merten geraten die beiden zwischen die Fronten von aktiven Tiersch&#xfc;tzern und bitterb&#xf6;sen Gesch&#xe4;ftsleuten der Fleischindustrie. H&#xe4;gle rettet H&#xfc;hner aus einem Legehennbetrieb und wird dabei erwischt. Der penible Merten f&#xe4;llt in eine G&#xfc;llengrube. Ein Imker trauert um seine Lieblingsbiene. Die Rechtsmedizinerin Verena fordert eine Entscheidung von Damrongchai. Ist es Liebe oder nicht? Das bringt ihn an den Rand der Verzweiflung und zur L&#xf6;sung des Falls ... ,https://www.amazon.de/dp/B07CLJNHQK
Schweigen ist Gold Kindle Edition,0,S.A. Serious,0,0.0,0,2.99,"Schweigen ist Gold, denn wer redet, muss sterben! Der Partner der ehemaligen Kripo-Beamtin Svea wird erh&#xe4;ngt in seiner Wohnung aufgefunden. Als seine Halskette, mit der er beerdigt wurde, zuf&#xe4;llig an einem anderen Tatort auftaucht, machen sie und sein Bruder Denny sich auf die Suche nach der Wahrheit. War es Mord oder Selbstmord? Je tiefer sie in diesem Fall ermitteln, desto mehr geraten sie in einen Teufelskreis aus Verschw&#xf6;rungen, Korruption und illegalem Handel &#x2026;  ",https://www.amazon.de/dp/B07CMCRYFP
Mit dem Herbstlaub kommt der Tod: Kommissar Maiwalds erster Fall Kindle Edition,400,Kathrin Hölzle,0,0.0,0,6.99,"Mehrere Frauen werden pl&#xf6;tzlich vermisst. Alle hatten Probleme in ihrer Ehe und einen Ehemann mit einem offenkundig passenden Motiv, sie zu beseitigen. Doch aus den Vermisstenf&#xe4;llen wird eine Mordserie, als eines der Opfer gefunden wird. Und Kommissar Jochen Maiwald muss erkennen, dass auch er nicht nur ermittelnder Beamter ist, sondern tiefer in die ganze Sache verstrickt, als ihm lieb ist. Aus dem Ermittlungen wird ein Wettrennen gegen die Zeit, denn der M&#xf6;rder hat seinen perfiden Plan noch lange nicht bis zum Ende umgesetzt und auch Maiwald ger&#xe4;t in sein Visier. ",https://www.amazon.de/dp/B07CLLP7MM
Nicolas Kinkade versus The Finger Kindle Edition,18,Terence Fox,0,0.0,0,0.99," Eine Zeugin wird auf einem Polizeirevier ermordet. Der Schriftsteller Nicolas Kinkade, momentan mit einer schweren Schreibblockade belastet, sucht nach Inspiration und hilft der Polizistin Leah King bei der Aufkl&#xe4;rung des Verbrechens.&#xa0;  ",https://www.amazon.de/dp/B07CLMGX3K
Kira - Zickzacklauf der Gefühle Kindle Edition,0,Sarah Baumgärtner,0,0.0,1,5.99,"Alles ist gut , denkt Kira. Sie hat einen Freund - Louis. Mit ihren Freundinnen ist auch wieder alles in Butter. Aber so einfach soll es nicht sein. Was ist mit dem Schiedsrichter los? Was will Jan von ihr? Warum l&#xfc;gt Louis manchmal? Wieso schlie&#xdf;en ihre Freundinnen sie aus? Dann sitzt auch noch Sven im Gef&#xe4;ngnis, f&#xfc;r etwas, was er nicht getan hat. Doch wie kann Kira das beweisen? Ihre Gef&#xfc;hle spielen verr&#xfc;ckt und von einem Hoch f&#xe4;llt sie ins n&#xe4;chste Tief. ",https://www.amazon.de/dp/B07CM47N3K
Der Hammermörder Kindle Edition,0,Fred Breinersdorfer,0,0.0,0,0.0,"Sein Name ist Norbert Poehlke. Polizist, verheiratet, zwei Kinder. Alles wirkt gl&#xfc;cklich und normal f&#xfc;r die Nachbarn. Aber der Schein tr&#xfc;gt. Poehlke und seine Familie sind durch den Hausbau hoch verschuldet, und die finanzielle Situation wird immer auswegloser. Da beschlie&#xdf;t Poehlke, diese &#x2013; in seinen Augen &#x2013; menschenunw&#xfc;rdige Lage auf seine Weise zu ver&#xe4;ndern. Er sucht sich einen Nebenjob. Zumindest sagt er das seiner Frau. Und tats&#xe4;chlich kommt wieder Geld ins Haus, aber daran klebt Blut &#x2026; DER HAMMERM&#xd6;RDER ist ein dokumentarischer Roman und schildert die menschlichen Abgr&#xfc;nde eines verzweifelten Mannes, der keinen Ausweg mehr sieht. Der Roman wurde verfilmt mit Christian Redl, der f&#xfc;r diese Rolle eine Idealbesetzung war. ",https://www.amazon.de/dp/B07CLF4MMX,Kindle-Shop > eBooks > Krimis & Thriller > Detektivromane > Hardboiled-Krimis,3,Kindle-Shop > eBooks > Krimis & Thriller > Thriller,5
Gedenke mein: Kriminalroman (Ein Gina-Angelucci-Krimi 1) Kindle Edition,401,Inge Löhnig,127,4.4,0,8.99," Cold Cases - Verbrechen schlafen nicht Gina Angelucci, die Partnerin des M&#xfc;nchner Kommissars D&#xfc;hnfort, arbeitet in der Abteilung f&#xfc;r Cold Cases in M&#xfc;nchen: Sie l&#xf6;st Mordf&#xe4;lle, die seit Jahren nicht gekl&#xe4;rt werden konnten. Auf die Bitte einer Mutter nimmt sie die Ermittlungen zu einem tragischen Fall wieder auf. Vor zehn Jahren verschwand die kleine Marie. Ihre Leiche wurde nie gefunden. Der Vater von Marie hat Selbstmord begangen. Hat er seiner Tochter etwas angetan? Gina ahnt, dass ihre Kollegen damals die falschen Fragen stellten. Warum sollte der Vater das M&#xe4;dchen t&#xf6;ten? Oder ist Marie noch am Leben? Gina folgt einer Spur, die zu unendlichem Leid f&#xfc;hrt &#x2026; ",https://www.amazon.de/dp/B00WWNPQSO,Kindle-Shop > eBooks > Krimis & Thriller > Thriller > Polit-Thriller,62,Kindle-Shop > eBooks > Krimis & Thriller > Detektivromane > Detektivinnen,163
Callahan #13 - Söhne des Feuers Kindle Edition,0,Glenn Stirling,0,0.0,0,0.0,"Nach der Niederlage am Little Bighorn River kannte die US Army nur noch eines: die Sioux und Cheyennes sollten sich bedingungslos unterwerfen, oder man w&#xfc;rde sie ausrotten. Ich versuchte, was ich konnte, die absolute Unterwerfung von den Cheyennes abzuhalten. Es gelang mir, den besonnenen H&#xe4;uptling Sitzender B&#xe4;r zu &#xfc;berreden, der Forderung der Armee nachzugeben, in die Reservation zu gehen und Frieden zu halten. Als ich mit seinem Stamm bei Fort Crawford ankam, dachte ich, es geschafft zu haben. Sitzender B&#xe4;r wollte nie mehr Krieg gegen die Wei&#xdf;en f&#xfc;hren. Aber pl&#xf6;tzlich war der Krieg &#xfc;ber Nacht wieder da. Grausam, hart, t&#xf6;dlich &#x2026; und ich steckte wieder mitten drin in einer Menge &#xc4;rger ... ",https://www.amazon.de/dp/B07CMF7TY8
34. Bruton Street: Detektiv-Roman Kindle Edition,304,Hans Herdegen,0,0.0,0,7.49,"Jim Carley kehrt nach einigen Jahren, die er in Birma verbracht hat, in seine englische Heimat zur&#xfc;ck, um mit seinem Onkel Sir Richard Richmond dringende gesch&#xe4;ftliche Angelegenheiten zu regeln. Doch Sir Richard verweigert jeden Kontakt zu seinem Neffen. Ohnehin scheinen merkw&#xfc;rdige Dinge vorzugehen im Haus in der Bruton Street. Und dann wird Sir Richard tot aufgefunden, und Carley ger&#xe4;t in den Verdacht, der M&#xf6;rder zu sein. ",https://www.amazon.de/dp/B07CLKVD48,Kindle-Shop > eBooks > Krimis & Thriller > Detektivromane,2409,Bücher > Krimis & Thriller,8823
Eine Bombe für den Senator Kindle Edition,0,Hans-Jürgen Raben,0,0.0,0,0.0,"Nach einem Bombenanschlag auf Senator Joseph Clark, den dieser sehr schwer verletzt &#xfc;berlebt, bedeutet dies das politische Ende des Mannes. Unter Verdacht, den Anschlag ver&#xfc;bt oder in Auftrag gegeben zu haben, steht Kevin McLaren, ein potentieller Nachfolger des Senators. Nach einem weiteren Verbrechen sprechen alle Indizien gegen ihn, und er wird verhaftet. Wegen der politischen Brisanz, die dieser Fall mit sich bringt, bekommt Steve McCoy, der Geheimagent und Spezialist f&#xfc;r besonders heikle Angelegenheiten, den Auftrag, Licht in die ganze Sache zu bringen und st&#xf6;&#xdf;t dabei auf Dinge und Menschen, die auch f&#xfc;r ihn das Ende bedeuten k&#xf6;nnen. Pl&#xf6;tzlich wird er selber vom J&#xe4;ger zum Gejagten. Und f&#xfc;r einen Moment sieht er in Augen, die nur den Tod versprechen, Augen, die nicht l&#xe4;cheln k&#xf6;nnen. In denen die kalte Erbarmungslosigkeit eines menschlichen Raubtiers liegt, das Menschen wie Ungeziefer ausl&#xf6;scht und dabei keine Gnade kennt. Kann Steve McCoy diesem Monster in Menschengestalt Einhalt gebieten? ",https://www.amazon.de/dp/B07CM96KHC
Tod hinter hochgeklappten Bürgersteigen Kindle Edition,0,Klara Koneburg,0,0.0,0,0.99,"Eine Leiche im Kofferraum? Das passt jetzt gerade gar nicht in Inkas chaotisches Leben. Ihr Mann hat seine B&#xfc;rounterlagen vergessen, beim Schullauf der Kinder muss sie als Streckenposten herhalten und und und ... Da muss so eine Leiche schon mal warten. Aber was tun, wenn dann auch noch der Wagen (inklusive Leiche) verschwindet? An Inka nagt das schlechte Gewissen, schlie&#xdf;lich muss man so einen Toten ja eigentlich augenblicklich melden. Sie beichtet Kommissar Kekoa Fried (gutaussehend wie Keanu Reeves) ihr Versagen und treibt ihn in den Wahnsinn, indem sie zusammen mit ihren beiden Nachbarinnen in dem Fall ermittelt. Der Startschuss f&#xfc;r eine bizarre Krimi-Kom&#xf6;die im beschaulichen Rhein-Kreis Neuss &#x2013; und f&#xfc;r weitere seltsame Morde. Okay, Hausfrauen geh&#xf6;ren zu einer aussterbenden Spezies, aber als bekennender Fan der Desperate Housewives st&#xf6;rt mich das nicht. Deshalb wundert Euch nicht, dass es in Inkas Hausfrauenleben ausgesprochen skurril zugeht. Unverhoffte Tote und kriminelle Banden sind da schnell an der Tagesordnung. Nicht ganz ernstzunehmende Krimi-Kom&#xf6;die f&#xfc;r alle, die die Vorstadt und humorvolle, komische Frauengeschichten m&#xf6;gen. ",https://www.amazon.de/dp/B07CLJLY3K,Kindle-Shop > eBooks > Krimis & Thriller > Detektivromane > Cosy-Krimis,434,Kindle-Shop > eBooks > Krimis & Thriller > Detektivromane > Detektivinnen,525
"Die Mörderin, die unschuldig ist Gesamtausgabe: Ein Jugendamts- und Justizkrimi Kindle Edition",0,Heinz-Peter Tjaden,0,0.0,1,3.66,"Die Geschichte ist wahr. Wenn es um den Sorgerechts-Fall geht. Ein Jugendamt trennt sechs Kinder, verteilt sie auf Kinderheime, bringt sie bei Pflegeeltern unter. Die Gespr&#xe4;che und Protokolle sind echt. Wenn es um Kontakte mit Jugend&#xe4;mtern geht. Solche Gespr&#xe4;chsverl&#xe4;ufe und Notizen kann man nicht erfinden. Und was ist mit der Mordgeschichte? Diese Frage l&#xe4;sst der Autor offen. Der Prozessverlauf ist einem tats&#xe4;chlichen Verfahren nachempfunden. Wie der Erz&#xe4;hler und eine Bekannte aus Regensburg ein Jugendamt hereinlegen, ist reine Fantasie. Aber m&#xf6;glich. Die Liebesgeschichte hat der Autor so ver&#xe4;ndert, dass sich niemand wiedererkennen kann. &#x22;Die M&#xf6;rderin, die unschuldig ist&#x22; ist auch als Print erschienen. ",https://www.amazon.de/dp/B07CLB5T79
Mord macht einsam: Ein neuer Fall für Chief Inspector Hippolyt Gibbs Kindle Edition,0,Maximilian Maurer,0,0.0,0,4.99,"Lady Olivia Glenmoore verschwindet eines Tages spurlos von ihrem Anwesen Glenmoore House und wird kurz darauf tot aufgefunden. Ihr M&#xf6;rder scheint schnell gefunden, doch offensichtlich hat die Metropolitan Police Fehler gemacht. Chief Inspector Hippolyt Gibbs von Scotland Yard muss auf seinen wohlverdienten Urlaub verzichten, mit seiner Assistentin Melanie Poulsen den Fall &#xfc;bernehmen und die Ehre der Polizei retten. Welche Rolle spielt die Nachricht, die Lady Glenmoore kurz vor ihrem Verschwinden erhalten hat? Hat m&#xf6;glicherweise ihre engste Freundin Mary Hunter etwas zu verbergen? Falsche Aussagen, Manipulationen und weitere Morde machen die Sache nicht einfacher &#x2026; &#xbb;Mord macht einsam&#xab; ist der zweite Fall f&#xfc;r Chief Inspector Hippolyt Gibbs. ",https://www.amazon.de/dp/B07CL3WMTX,Kindle-Shop > eBooks > Krimis & Thriller > Kriminalliteratur,737,Kindle-Shop > eBooks > Belletristik > Gegenwartsliteratur,1910
Katzendämmerung: Roman Kindle Edition,670,Arthur Gordon Wolf,46,3.8,1,7.99,"&#x22;Mit gut recherchierten Details &#xfc;ber &#xe4;gyptische Mythologie erh&#xe4;lt dieser Roman seinen letzten Schliff und entf&#xfc;hrt den Leser in eine andere, spannende und lesenswerte Welt, die einen fesselt und durchweg gut unterh&#xe4;lt.&#x22; [Lesermeinung] &#x22;&#x2026; eines der besten B&#xfc;cher, die ich je gelesen habe. Einfach unglaublich gut! Packend, spannend, unheimlich, erotisch. Ein Highlight.&#x22; [Lesermeinung] In 2014 gewann KATZEND&#xc4;MMERUNG den 2. Platz beim &#x22;Vincent-Preis&#x22; (Kategorie &#x22;Bester Roman national&#x22;) Inhalt: &#x22;Das, was ich bislang f&#xfc;r die wirkliche Welt, die Realit&#xe4;t, gehalten hatte, war nichts weiter als eine plumpe T&#xe4;uschung, eine d&#xfc;nne Haut, hinter der sich das wahre Grauen verbarg.&#x22; Es gibt Geheimnisse, die besser f&#xfc;r alle Zeiten im Verborgenen bleiben. Zu dieser Erkenntnis gelangt der Fotograf Thomas Trait jedoch etwas zu sp&#xe4;t. Hals &#xfc;ber Kopf verliebt er sich in eine junge und &#xfc;beraus attraktive &#xdc;bersetzerin antiker Schriften. Natascha hat jedoch nicht nur einen ungew&#xf6;hnlichen Beruf; etwas Mysteri&#xf6;ses, ja D&#xfc;steres, scheint ihr anzuhaften; wild und bedrohlich. Doch es sind gerade diese Schattenseiten, die sie f&#xfc;r Trait noch anziehender werden lassen. Als er versucht, das Geheimnis seiner Geliebten zu ergr&#xfc;nden, bezahlt er einen hohen Preis. Und der Tod ist nicht das Ende &#x2026; ",https://www.amazon.de/dp/B00GFN57KO,Kindle-Shop > eBooks > Krimis & Thriller > Thriller > Übernatürliche Thriller,19,Bücher > Literatur & Fiktion > Unterhaltungsliteratur > Horror,182
Wilder Fluss: Thriller Kindle Edition,350,Cheryl Kaye Tardif,53,3.5,1,2.49,"Nach dem Bestseller DES NEBELS KINDER ist ist der Mystery-Thriller WILDER FLUSS die zweite deutschsprachige Romanver&#xf6;ffentlichung der kanadischen Erfolgsautorin Cheryl Kaye Tardif. Del dachte, dass ihr Vater schon lange tot war. Doch jemand aus ihrer Vergangenheit behauptet etwas anderes. Jetzt ist sie mit einer Gruppe ihr nahezu fremder Menschen auf einer lebensgef&#xe4;hrlichen Mission &#x2026; Vor sieben Jahren verschwanden Del Hawthornes Vater und drei seiner Freunde in der N&#xe4;he des Nahanni River und wurden f&#xfc;r tot erkl&#xe4;rt. Der South Nahanni River in den kanadischen Northwest Territories ist bekannt f&#xfc;r seine Geschichten um mysteri&#xf6;se Todesf&#xe4;lle, kopflose Leichen und Entf&#xfc;hrungen. Del ist schockiert, als ihr einer der vermissten M&#xe4;nner an der Universit&#xe4;t begegnet; gealtert zwar und kaum wiederzuerkennen, aber &#xe4;u&#xdf;erst lebendig. Was der Mann ihr sagt, scheint undenkbar: Auch ihr Vater ist noch am Leben! Mit einer Gruppe von Freiwilligen f&#xe4;hrt Del zum Nahanni River, um ihren Vater zu retten. Dort deckt sie eine Verschw&#xf6;rung unvorstellbaren Grauens auf, die uns alle zu vernichten droht. Wird die Menschheit f&#xfc;r die Suche nach dem ewigen Leben geopfert werden? Ab welchem &#x200b;&#x200b;Punkt werden wir zu &#x2026; Gott? -------------------------------------------------------- &#x22;Dieser Thriller ist spannend und regt zum Nachdenken an. Er geht unter die Haut, da das Geschehene wirklich passieren k&#xf6;nnte.&#x22; [Lesermeinung] &#x22;Grandioser Thriller! Ich bin restlos begeistert!!!!&#x22; [Lesermeinung] &#x22;Cheryl Kaye Tardif hat es mit ihrem dritten Roman und neusten Suspense-Thriller Wilder Fluss einmal mehr geschafft, die Leser zu fesseln. Vor der wilden Kulisse des kanadischen Nordens vereint Wilder Fluss Intrige, Wissenschaft, Liebe und Abenteuer und l&#xe4;sst den Leser nach mehr d&#xfc;rsten.&#x22; - [Edmonton Sun] ",https://www.amazon.de/dp/B00N0WF0MI,Bücher > Literatur & Fiktion > Unterhaltungsliteratur > Horror,112,Kindle-Shop > eBooks > Belletristik > Horror,144
